source,title,author,published,link,tags,summary
bhis,How to Get USB_Exfiltration Payload Using the Bash Bunny,BHIS,"Thu, 16 Mar 2017 16:06:53 +0000",https://www.blackhillsinfosec.com/get-usb_exfiltration-payload-using-bash-bunny/,"Author, Jordan Drysdale, Red Team, Red Team Tools, all the payloads, bash bunny, Hak5, usb, usb exfiltrator, windows XP","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1200"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/bashbunny_3.png"" width=""1200"" /></p>
<p>Jordan Drysdale // This is a super quick write-up on the first very useful payload we tested and confirmed as 100% reliable on all Windows systems (XP-SP3+) with PowerShell enabled. [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/get-usb_exfiltration-payload-using-bash-bunny/"">How to Get USB_Exfiltration Payload Using the Bash Bunny</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Social Engineering – Sometimes It’s Too Easy,BHIS,"Tue, 14 Mar 2017 15:38:36 +0000",https://www.blackhillsinfosec.com/social-engineering-sometimes-easy/,"Red Team, Social Engineering, fun fun fun, helpful help desk, IT Help Desk, maternity leave, password reset, social engineering, VM","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1000"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/maternity_leave.jpg"" width=""1000"" /></p>
<p>Carrie Roberts // A fun story from an adventure in social engineering not too long ago. Thought I&#8217;d pass on some things I learned and ways to be more prepared in the [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/social-engineering-sometimes-easy/"">Social Engineering &#8211; Sometimes It&#8217;s Too Easy</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Strutting your stuff – Unauthenticated Remote Code Execution,BHIS,"Fri, 10 Mar 2017 19:48:18 +0000",https://www.blackhillsinfosec.com/strutting-stuff-unauthenticated-remote-code-execution/,"External/Internal, Red Team, Web App, Apache Struts, Unauthenticated Remote Code Execution","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""308"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/strut_your_stuff.png"" width=""540"" /></p>
<p>Carrie Roberts // Unauthenticated Remote Code Execution? A hacker’s best friend. And that is what we have with CVE-2017-5638 Apache Struts with working exploit code here: https://github.com/rapid7/metasploit-framework/issues/8064 Save the exploit [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/strutting-stuff-unauthenticated-remote-code-execution/"">Strutting your stuff &#8211; Unauthenticated Remote Code Execution</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Wi-Fi Travel Kit v2 – Parts List Backtrack,BHIS,"Mon, 06 Mar 2017 18:02:59 +0000",https://www.blackhillsinfosec.com/wi-fi-travel-kit-v2-parts-list-backtrack/,"Author, Jordan Drysdale, Red Team, Wireless, Hak5, Travel Bag, Wi-Fi Attack Kits, Wi-Fi travel kit, Wireless Gear","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""836"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/iStock-504827030.jpg"" width=""1254"" /></p>
<p>Jordan Drysdale // The Wi-Fi travel kit part one was popular enough that, back by demand, here are the specific parts, part numbers and links. Pretty much everything on the list [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/wi-fi-travel-kit-v2-parts-list-backtrack/"">The Wi-Fi Travel Kit v2 &#8211; Parts List Backtrack</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"OS Command Injection; The Pain, The Gain",BHIS,"Wed, 01 Mar 2017 15:56:04 +0000",https://www.blackhillsinfosec.com/os-command-injection-pain-gain/,"Red Team, Web App, All the Shellz, hacking, metasploit, msfvenom, netcat, OS Command Injection, pen-testing, Python, Real Life Hacking, Waiting","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""314"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/03/computerdude.png"" width=""500"" /></p>
<p>Carrie Roberts // OS Command Injection is fun. I recently found this vulnerability on a web application I was testing (thanks to Burp Suite scanner). I was excited because I [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/os-command-injection-pain-gain/"">OS Command Injection; The Pain, The Gain</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: RITA,BHIS,"Mon, 27 Feb 2017 16:54:53 +0000",https://www.blackhillsinfosec.com/webcast-rita/,"Author, Blue Team, Hunt Teaming, John Strand, Webcasts, network tools, open source tools, Real Intelligence Threat Analysis, RITA, tool","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""250"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2016/03/RITA-drawing.png"" width=""250"" /></p>
<p>John Strand // Want to get started on a hunt team and discover &#8220;bad things&#8221; on your network? In this webcast, we will walk through the installation and usage of [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-rita/"">WEBCAST: RITA</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,End-User Education: Getting the Parentals Onboard,BHIS,"Thu, 23 Feb 2017 16:12:37 +0000",https://www.blackhillsinfosec.com/end-user-education-getting-parentals-onboard/,"InfoSec 101, Growing Pains, information security, Market Forces, Parents, Responsibility & Privilege, Supply & Demand","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""483"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/iStock-522391886.jpg"" width=""724"" /></p>
<p>Sierra Ward // We’re getting to that stage of life where we have to make some hard decisions regarding our parents.  How do we help them through sickness? When and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/end-user-education-getting-parentals-onboard/"">End-User Education: Getting the Parentals Onboard</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to Bypass Two-Factor Authentication – One Step at a Time,BHIS,"Tue, 21 Feb 2017 15:43:26 +0000",https://www.blackhillsinfosec.com/bypass-two-factor-authentication-one-step-time/,"External/Internal, Red Team, 2FA, ask and it will be given to you, bypassing 2fa, help desk, helpful help desk, MailSniper, OWA, password policy, passwords, pen-testing, penetration testing, pentest, Pentesting, two-factor, VPN","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1080"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/keep_calm.png"" width=""1920"" /></p>
<p>Sally Vandeven // Back in November Beau Bullock wrote a blog post describing how his awesome PowerShell tool MailSniper can sometimes bypass OWA portals to get mail via EWS if [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/bypass-two-factor-authentication-one-step-time/"">How to Bypass Two-Factor Authentication &#8211; One Step at a Time</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,"Go Ahead, Make Our Day",BHIS,"Wed, 15 Feb 2017 15:54:29 +0000",https://www.blackhillsinfosec.com/go-ahead-make-day/,"InfoSec 201, easter eggs, low hanging fruit, pen-testing, penetration testing, Pentesting, the best parts of our job","<p>Sally Vandeven&#160;&#38; the BHIS Team&#160;// I was recently on an assessment where I&#160;was able to grab all the password hashes from the domain controller. When I extracted the hashes and [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/go-ahead-make-day/"">Go Ahead, Make Our Day</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,WEBCAST: Windows Memory Forensics,BHIS,"Mon, 13 Feb 2017 15:22:31 +0000",https://www.blackhillsinfosec.com/webcast-windows-memory-forensics/,"Author, Blue Team, Blue Team Tools, John Strand, Webcasts, Memory Forensics, webcasts, Windows, Windows Memory Forensics","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""756"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/Screen-Shot-2017-02-13-at-8.22.38-AM.png"" width=""1258"" /></p>
<p>John Strand // In the last webcast we covered initial Windows Live Forensics (see the recording here), in this one we&#160;play with memory from a compromised system. We cover the [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/webcast-windows-memory-forensics/"">WEBCAST: Windows Memory Forensics</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,The Wi-Fi Travel Kits,BHIS,"Thu, 09 Feb 2017 16:50:03 +0000",https://www.blackhillsinfosec.com/wi-fi-travel-kits/,"Author, Jordan Drysdale, Red Team, Wireless, onsite, pen-testing, penetration testing, Pentesting, Wi-Fi travel kit, wireless kit","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1282"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/backpack.jpg"" width=""900"" /></p>
<p>Jordan Drysdale // Sally and I recently ventured to an on-site wireless engagement with a very security-mature customer. Long story short, the level of protection that WPA2 Enterprise with certificate validation provides [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/wi-fi-travel-kits/"">The Wi-Fi Travel Kits</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Pink Teaming: The Dilution of Pentesting,BHIS,"Wed, 08 Feb 2017 15:49:29 +0000",https://www.blackhillsinfosec.com/pink-teaming-dilution-pentesting/,"Author, John Strand, Red Team, industry trends, Pentesting, pink teaming, red teaming","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""500"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/Pink_Teaming_Dilution.png"" width=""750"" /></p>
<p>John Strand // There have been a few conversations at conferences and meet-ups over the past year or so about the validity of penetration testing. There are many things on [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/pink-teaming-dilution-pentesting/"">Pink Teaming: The Dilution of Pentesting</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,GNU Screen Quick Reference,BHIS,"Wed, 01 Feb 2017 17:49:21 +0000",https://www.blackhillsinfosec.com/gnu-screen-quick-reference/,"Author, Brian King, How-To, GNU screen, handwriting, learning, memory, reference, SSH session","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1600"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/02/Gtftf1qMeUiq_kP_bQVa5QOBWO5yFsU5cjt96PJBeB4ToW2BOcxclotSKW5pIKh6uQDeiAs2048.jpg"" width=""1235"" /></p>
<p>Brian King // I use GNU Screen mainly to prevent processes from dying when I disconnect from an SSH session, but GNU Screen can do a whole lot more than that [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/gnu-screen-quick-reference/"">GNU Screen Quick Reference</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,How to DIY a Mobile Hacking Platform – Kali NetHunter on a Rooted Nexus7,BHIS,"Mon, 30 Jan 2017 16:01:40 +0000",https://www.blackhillsinfosec.com/diy-mobile-hacking-platform-kali-nethunter-rooted-nexus7/,"Author, Derek Banks, Physical, Red Team, Red Team Tools, DIY, DuckHunter, HID attack, KALI, Kali Linux, Kali NetHunter, mobile hacking platform, Mobile Pentesting Platform, Nexus7, Rooted Nexus7","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""1080"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/01/wallhaven-210652.jpg"" width=""1920"" /></p>
<p>Derek Banks // &#160; As pentesters, it is probably not a surprise that we tend to make fairly heavy&#160;use of Kali Linux&#160;on a fairly regular basis. The folks at Offensive [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/diy-mobile-hacking-platform-kali-nethunter-rooted-nexus7/"">How to DIY a Mobile Hacking Platform &#8211; Kali NetHunter on a Rooted Nexus7</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Phishing Family Tree Now: A Social Engineering Odyssey,BHIS,"Thu, 26 Jan 2017 15:26:47 +0000",https://www.blackhillsinfosec.com/phishing-family-tree-now-social-engineering-odyssey/,"InfoSec 201, Red Team, Social Engineering, Family Tree Now, genealogy, OSINT, phishing, social engineering","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""942"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/01/Jenny-wedding-group-1.jpg"" width=""1530"" /></p>
<p>Joe Gray* // You may have heard about a new genealogy tool called&#160;Family Tree Now. It is a (seemingly) 100% free tool (more on that later) that allows you to [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/phishing-family-tree-now-social-engineering-odyssey/"">Phishing Family Tree Now: A Social Engineering Odyssey</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Power Posing with PowerOPS,BHIS,"Wed, 25 Jan 2017 16:13:06 +0000",https://www.blackhillsinfosec.com/power-posing-powerops/,"Author, Brian Fehrman, Red Team, Red Team Tools, AV, AV bypass, AV vendors, ESET, Kaspersky, PowerOPS, PowerOPS Frameword, PowerShell, Tipping Cash Cows","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""800"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2017/01/sept-2.jpg"" width=""1280"" /></p>
<p>Brian Fehrman&#160;// As described in my last blog post,&#160;Powershell Without Powershell – How To Bypass Application Whitelisting, Environment Restrictions &#38; AV&#160;(sheeesh…it’s been a bit!), we are seeing more environments in [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/power-posing-powerops/"">Power Posing with PowerOPS</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
bhis,Android Dev & Penetration Testing Setup – Part 3: Installing the drozer Attack Framework,BHIS,"Mon, 23 Jan 2017 15:39:31 +0000",https://www.blackhillsinfosec.com/android-dev-penetration-testing-setup-part-3-installing-drozer-attack-framework/,"Author, Joff Thyer, Mobile, Red Team","<p><img alt="""" class=""attachment-full size-full wp-post-image"" height=""720"" src=""https://www.blackhillsinfosec.com/wp-content/uploads/2019/11/00164_01232017_AndroidDevPenetrationTestingSetup3.png"" width=""1280"" /></p>
<p>Joff Thyer // Editor’s Note: &#160;This is part 3 of a 3 part series. &#160;Part 1 discussed configuring your virtual machine engine and virtual hardware emulation. &#160;Part 2&#160;covered installing Android [&#8230;]</p>
<p>The post <a href=""https://www.blackhillsinfosec.com/android-dev-penetration-testing-setup-part-3-installing-drozer-attack-framework/"">Android Dev &#038; Penetration Testing Setup – Part 3: Installing the drozer Attack Framework</a> appeared first on <a href=""https://www.blackhillsinfosec.com"">Black Hills Information Security, Inc.</a>.</p>"
