source,title,author,published,year,month,link,tags,summary
bhis,reminders – simple security and finding sanity in the digital age,BHIS,2016-08-29 14:59:09+00:00,2016,8,https://www.blackhillsinfosec.com/reminders-simple-security-and-finding-sanity-in-the-digital-age/,"author, infosec 201, jordan drysdale, apricorn, bash history, evading content filters with ssh, exif-tool, histcontrol, peach jam, personal google maintenance, photo scrubbing, pickles, yubico, yubikey","jordan drysdale // as i wander through life, in what now seems like a world gone entirely mad, disconnecting from digital is my newest hobby. information overload constantly smashes us […]"
bhis,google docs becomes google socks: c2 over google drive,BHIS,2016-08-24 16:16:18+00:00,2016,8,https://www.blackhillsinfosec.com/google-docs-becomes-google-socks-c2-over-google-drive/,"c2, red team, google drive","luke baggett // if you’re monitoring a network with internet access, it’s almost inevitable that you’re going to see a lot of traffic to and from google servers. blending in […]"
bhis,lawrence’s list 081916,BHIS,2016-08-19 17:35:03+00:00,2016,8,https://www.blackhillsinfosec.com/lawrences-list-081916/,"infosec 101, news, 4a, cryptography, election2016, gov hacking, hardware hacking, microsoft, powershell, reverse engineering, tinfoil hat, weird stuff",lawrence hoffman // so microsoft is open sourcing powershell and putting it on linux. realistically linux already has a full suite of administrative tools and some very powerful scripting languages […]
bhis,it’s always nice to have cron-ies!,BHIS,2016-08-16 16:25:41+00:00,2016,8,https://www.blackhillsinfosec.com/its-always-nice-to-have-cron-ies/,"how-to, linus, n00b, red tape, vpn","rick wisser // i have been asked by some friends, (not very linux proficient friends) to share this. i thought i would create a blog post and share with all. […]"
bhis,webcast recording: man in the middle attacks,BHIS,2016-08-15 16:37:20+00:00,2016,8,https://www.blackhillsinfosec.com/webcast-recording-man-in-the-middle-attacks/,"author, john strand, red team, red team tools, webcasts, man-in-the-middle, mitm","in this webcast we walked through the current super cool crop of mitm tools. we looked at bettercap, mitmf and discussed llmnr and wpad poisoning attacks.  also, this was a new […]"
bhis,lawrence’s list 081216,BHIS,2016-08-12 15:18:10+00:00,2016,8,https://www.blackhillsinfosec.com/lawrences-list-081216/,"infosec 101, news, apple, boot key, bug bounty, exodus, microsoft, tcp attack","lawrence hoffmann // so, apple announced a new bug bounty program at blackhat, and there are some interesting deviations from the norm in their plan to implement and pay out. […]"
bhis,time to bash on windows (bourne again shell that is),BHIS,2016-08-10 15:32:45+00:00,2016,8,https://www.blackhillsinfosec.com/time-to-bash-on-windows-bourne-again-shell-that-is/,"how-to, azure, bash commands, linux, phishing, powershell, social engineering toolkit, windows, windows10","editor’s note: this is another awesome guest post from our friend, robert schwass. if you’d like to guest post contact us here. robert schwass // i had heard the rumors about […]"
bhis,are you infosec synced?,BHIS,2016-08-08 15:22:33+00:00,2016,8,https://www.blackhillsinfosec.com/are-you-infosec-synced/,"author, infosec 101, joff thyer, business departments, defensive security, infosec, infosec design",joff thyer // one of my observations over time in the information security market is that the vendors seem to want to solve challenges with appliance point solutions.  it is […]
bhis,lawrence’s list 080516,BHIS,2016-08-05 16:38:53+00:00,2016,8,https://www.blackhillsinfosec.com/5175/,"infosec 101, news, browser holes, development, felony, more security, pwn2own, software engineer, trend micro, venmo",lawrence hoffman // with blackhat and defcon happening as i type it’s hard to choose what’s going to make this list. i will probably save most of the big shiny […]
bhis,how to build your own penetration testing drop box,BHIS,2016-08-03 12:55:08+00:00,2016,8,https://www.blackhillsinfosec.com/how-to-build-your-own-penetration-testing-drop-box/,"author, beau bullock, red team, red team tools, build your own, hardware hacking, pen-testing, red teaming","beau bullock // tl;dr i compared three single-board computers (sbc) against each other with a specific goal of finding which one would serve best as a “penetration testing dropbox”, and […]"
bhis,how to block ads on all your devices,BHIS,2016-08-01 17:22:37+00:00,2016,8,https://www.blackhillsinfosec.com/how-to-block-ads-on-all-your-devices/,"author, ethan robish, general infosec tips & tricks, infosec 201, adblock, malvertising, vpn","ethan robish // ads serve an important function on the internet.  for many websites, ads are the main form of revenue that funds the site’s content or service.  this, however, […]"
bhis,lawrence’s list 072916,BHIS,2016-07-29 17:25:37+00:00,2016,7,https://www.blackhillsinfosec.com/lawrences-list-072916/,"infosec 101, news, adblockers, dark web, lastpass, onionscan, rpc","lawrence hoffman // so, lastpass is one of my favorite applications, and it’s making me more nervous every day. i haven’t lost faith yet, though it was lots more convenient […]"
bhis,the doctor will see you now,BHIS,2016-07-28 17:15:29+00:00,2016,7,https://www.blackhillsinfosec.com/the-doctor-will-see-you-now/,"author, cj cox, infosec 101","cj cox // joining a new organization is always a little intimidating, being amongst a group of crack hackers in a top-notch small company only squares the stress. on the […]"
bhis,the courage to be vulnerable: an ode to rita,BHIS,2016-07-26 16:16:26+00:00,2016,7,https://www.blackhillsinfosec.com/the-courage-to-be-vulnerable-an-ode-to-rita/,"infosec 101, don't wait to say nice things to people you love, office mom",sierra ward // the other day i went to get some food with a co-worker.  when the counter boy asked for my name i told him.  the co-worker said she could […]
bhis,lawrence’s list 072216,BHIS,2016-07-22 17:24:09+00:00,2016,7,https://www.blackhillsinfosec.com/lawrences-list-072216/,"news, canonical, digital millennium copyright act, free wifi, long passwords, opensshd, snark","lawrence hoffman // the list this week is a little shorter, i didn’t include a tool or poc link as i usually do. no particular reason, just didn’t run across […]"
bhis,how to build a 404 page not found c2,BHIS,2016-07-20 18:37:23+00:00,2016,7,https://www.blackhillsinfosec.com/how-to-build-a-404-page-not-found-c2/,"c2, red team, building, http 404, network traffic","a guest blog by matthew pawelski // a c2, or command-and-control, is used by attackers to control compromised systems. most of these c2s are in control of large botnets, yet […]"
bhis,data mining & privacy: how anonymous are you really?,BHIS,2016-07-18 16:31:52+00:00,2016,7,https://www.blackhillsinfosec.com/data-mining-privacy-how-anonymous-are-you-really/,"infosec 201, anonymization, aol, data mining, facial recognition, netflix, personal data, pokemon go, privacy, social security","sam carroll // when i started at bhis i was surprised at the sensitivity of personal data, such as my birthday. i was soon reminded of a data mining class […]"
bhis,lawrence’s list 071516,BHIS,2016-07-15 17:41:12+00:00,2016,7,https://www.blackhillsinfosec.com/lawrences-list-071516/,"news, aws, bsidesphilly, linus, linux, mit, printer attacks, printer drivers, riffle","lawrence hoffman // hey, i’m back! vacation was great. i spent part of last week on an island so i was unable to scratch the keep-up-with-the-media itch. now that i’m […]"
bhis,get to know a tester: sally,BHIS,2016-07-13 17:15:56+00:00,2016,7,https://www.blackhillsinfosec.com/get-to-know-a-tester-sally/,fun & games,"note: a few months ago we did a short interview with a tester when we talked to ethan.  this month we had a conversation with sally vandeven, who’s only been […]"
bhis,securing your way to restful sleep with ansible galaxy,BHIS,2016-07-11 19:03:43+00:00,2016,7,https://www.blackhillsinfosec.com/securing-your-way-to-restful-sleep-with-ansible-galaxy/,"author, blue team, blue team tools, jordan drysdale, ansible, ansible galaxy, linux","jordan drysdale //   life as a ‘blue-teamer’ can often be a stressful experience. working in an environment with a strong linux infrastructure  can help some, but ansible  can help […]"
bhis,three simple disguises for evading antivirus,BHIS,2016-07-07 16:54:31+00:00,2016,7,https://www.blackhillsinfosec.com/three-simple-disguises-for-evading-antivirus/,"red team, 64-bit, anti-virus, av, meterpreter, meterpreter vs. antivirus","logan lembke // antivirus has been a key component in defending computer systems since the 1990s. over the years, antivirus began to dominate the discussion of pc security with other […]"
bhis,question:  what can i learn from password spraying a 2fa microsoft web app portal?,BHIS,2016-07-05 17:31:03+00:00,2016,7,https://www.blackhillsinfosec.com/question-what-can-i-learn-from-password-spraying-a-2fa-microsoft-web-app-portal/,"external/internal, red team, 2 factor authentication, 2fa, fun fun fun, mfa, microsoft, microsoft web app portal, password spraying, passwords",carrie roberts // answer: enough to make it worth it! penetration testers love to perform password spraying attacks against publicly available email portals as described here in this great post by beau bullock. […]
bhis,lawrence’s list 070116,BHIS,2016-07-01 15:20:16+00:00,2016,7,https://www.blackhillsinfosec.com/lawrences-list-070116/,"news, backdoor, font fuzzing, nsa, random number generator, rsa",lawrence hoffman // as i previously mentioned i’m on vacation this week and next. as i like to go for long cross-country drives i’ve not had much time to keep […]
bhis,a letter from john,BHIS,2016-06-29 16:54:52+00:00,2016,6,https://www.blackhillsinfosec.com/a-letter-from-john/,"author, infosec 101, john strand, news, customers, infosec, leadership, management, patagonia, people over profit, vested interest","john strand // last week bhis took a new direction as a company. (warning, this blog is not technical. but it is important.) in the past few years we’ve grown […]"
